Domain_Name Component,Domain_ID Qualifier,SubDomain_Name Component,SubDomain_ID Qualifier,SRT_ID Qualifier,Bus_Cap Component,Cap_Bus_ID Qualifier,bus_cap_notes Qualifier,Bus_Cap_Detail Qualifier,Scope_Type Qualifier,Intake_Status Qualifier
Field Services,106,Dispatch,1030,142,Full Tech Install - 2-way Comms,1244,NULL,"Fiber Full Tech Installation Communications Prior to Day of Install_x000D_ _x000D_ Booking Confirmation: After appointment is booked at POS, customer will receive email and SMS confirming appointment date and window of arrival.  _x000D_ o  Customer will be able to opt out of these messages _x000D_ o  Customer will have ability to add this appointment to calendar_x000D_ _x000D_ SMS 3 days prior (if scheduled more than 4 days out at POS):_x000D_ o  FTI Reminder:  Customer will receive SMS reminder with date and scheduled arrival window with option to reply to change scheduled installation date. _x000D_  -  If customer chooses to change installation date through SMS, they will receive an SMS confirming changes which include new Installation date and arrival window time _x000D_ o  Customer will receive automated call from AT&T reminding them of their installation date and arrival window time with option to repeat message. _x000D_ _x000D_ 2 Days Prior_x000D_ o  FTI Reminder:  Customer will receive SMS reminder with date and scheduled arrival window with option to reply to change scheduled installation date. _x000D_  -  If customer chooses to change installation date through SMS, they will receive an SMS confirming changes which include new Installation date and arrival window time _x000D_ o  Customer will receive automated call from AT&T reminding them of their installation date and arrival window time with option to repeat message. _x000D_ o  Customer will receive email reminding them of their installation date and arrival window time with the option to change the installation date.  _x000D_  -  Email will also include instructions detailing what to do prior to installation as well as helpful tips which link to att.com articles. _x000D_ _x000D_ Evening before_x000D_ o  FTI Reminder:  Customer will receive SMS reminder with date and scheduled arrival window with option to reply to change scheduled installation date. _x000D_  -  If customer chooses to change installation date through SMS, they will receive an SMS confirming changes which include new Installation date and arrival window time _x000D_ o  Customer will receive automated call from AT&T reminding them of their installation date and arrival window time with option to repeat message. _x000D_  - If customer has not confirmed installation appointment on CBR1 then an attempt is made to CBR2.",Fiber CSI,Prioritized
Field Services,106,Dispatch,1030,142,Full Tech Install - 2-way Comms,1244,NULL,"Fiber Full Tech Installation Communications Prior to Day of Install_x000D_ _x000D_ Booking Confirmation: After appointment is booked at POS, customer will receive email and SMS confirming appointment date and window of arrival.  _x000D_ o  Customer will be able to opt out of these messages _x000D_ o  Customer will have ability to add this appointment to calendar_x000D_ _x000D_ SMS 3 days prior (if scheduled more than 4 days out at POS):_x000D_ o  FTI Reminder:  Customer will receive SMS reminder with date and scheduled arrival window with option to reply to change scheduled installation date. _x000D_  -  If customer chooses to change installation date through SMS, they will receive an SMS confirming changes which include new Installation date and arrival window time _x000D_ o  Customer will receive automated call from AT&T reminding them of their installation date and arrival window time with option to repeat message. _x000D_ _x000D_ 2 Days Prior_x000D_ o  FTI Reminder:  Customer will receive SMS reminder with date and scheduled arrival window with option to reply to change scheduled installation date. _x000D_  -  If customer chooses to change installation date through SMS, they will receive an SMS confirming changes which include new Installation date and arrival window time _x000D_ o  Customer will receive automated call from AT&T reminding them of their installation date and arrival window time with option to repeat message. _x000D_ o  Customer will receive email reminding them of their installation date and arrival window time with the option to change the installation date.  _x000D_  -  Email will also include instructions detailing what to do prior to installation as well as helpful tips which link to att.com articles. _x000D_ _x000D_ Evening before_x000D_ o  FTI Reminder:  Customer will receive SMS reminder with date and scheduled arrival window with option to reply to change scheduled installation date. _x000D_  -  If customer chooses to change installation date through SMS, they will receive an SMS confirming changes which include new Installation date and arrival window time _x000D_ o  Customer will receive automated call from AT&T reminding them of their installation date and arrival window time with option to repeat message. _x000D_  - If customer has not confirmed installation appointment on CBR1 then an attempt is made to CBR2.",Fiber CSI,Prioritized
Field Services,106,Dispatch,1030,142,Full Tech Install - 2-way Comms,1244,NULL,"Fiber Full Tech Installation Communications Prior to Day of Install_x000D_ _x000D_ Booking Confirmation: After appointment is booked at POS, customer will receive email and SMS confirming appointment date and window of arrival.  _x000D_ o  Customer will be able to opt out of these messages _x000D_ o  Customer will have ability to add this appointment to calendar_x000D_ _x000D_ SMS 3 days prior (if scheduled more than 4 days out at POS):_x000D_ o  FTI Reminder:  Customer will receive SMS reminder with date and scheduled arrival window with option to reply to change scheduled installation date. _x000D_  -  If customer chooses to change installation date through SMS, they will receive an SMS confirming changes which include new Installation date and arrival window time _x000D_ o  Customer will receive automated call from AT&T reminding them of their installation date and arrival window time with option to repeat message. _x000D_ _x000D_ 2 Days Prior_x000D_ o  FTI Reminder:  Customer will receive SMS reminder with date and scheduled arrival window with option to reply to change scheduled installation date. _x000D_  -  If customer chooses to change installation date through SMS, they will receive an SMS confirming changes which include new Installation date and arrival window time _x000D_ o  Customer will receive automated call from AT&T reminding them of their installation date and arrival window time with option to repeat message. _x000D_ o  Customer will receive email reminding them of their installation date and arrival window time with the option to change the installation date.  _x000D_  -  Email will also include instructions detailing what to do prior to installation as well as helpful tips which link to att.com articles. _x000D_ _x000D_ Evening before_x000D_ o  FTI Reminder:  Customer will receive SMS reminder with date and scheduled arrival window with option to reply to change scheduled installation date. _x000D_  -  If customer chooses to change installation date through SMS, they will receive an SMS confirming changes which include new Installation date and arrival window time _x000D_ o  Customer will receive automated call from AT&T reminding them of their installation date and arrival window time with option to repeat message. _x000D_  - If customer has not confirmed installation appointment on CBR1 then an attempt is made to CBR2.",Fiber CSI,Prioritized
Care,101,Technical Resolution,1011,265,Call Center or MyAtt.com,1326,NULL,"As a customer I need an agent to assist customer to activate my Wireless Broadband service.   In this foundational EPIC we need to insure that the BSSe applications that support WBB (OH, OC, SKY, ECO, G2, OG, CG, etc.) are enabled to the Care systems (DaaS, etc.).",BSSe AIA CI,Prioritized
Care,101,Technical Resolution,1011,265,Call Center or MyAtt.com,1326,NULL,"As a customer I need an agent to assist customer to activate my Wireless Broadband service.   In this foundational EPIC we need to insure that the BSSe applications that support WBB (OH, OC, SKY, ECO, G2, OG, CG, etc.) are enabled to the Care systems (DaaS, etc.).",BSSe AIA CI,Prioritized
Care,101,Technical Resolution,1011,265,Call Center or MyAtt.com,1326,NULL,"As a customer I need an agent to assist customer to activate my Wireless Broadband service.   In this foundational EPIC we need to insure that the BSSe applications that support WBB (OH, OC, SKY, ECO, G2, OG, CG, etc.) are enabled to the Care systems (DaaS, etc.).",BSSe AIA CI,Prioritized
Care,101,Technical Resolution,1011,265,Call Center or MyAtt.com,1326,NULL,"As a customer I need an agent to assist customer to activate my Wireless Broadband service.   In this foundational EPIC we need to insure that the BSSe applications that support WBB (OH, OC, SKY, ECO, G2, OG, CG, etc.) are enabled to the Care systems (DaaS, etc.).",BSSe AIA CI,Prioritized
Care,101,Technical Resolution,1011,265,Call Center or MyAtt.com,1326,NULL,"As a customer I need an agent to assist customer to activate my Wireless Broadband service.   In this foundational EPIC we need to insure that the BSSe applications that support WBB (OH, OC, SKY, ECO, G2, OG, CG, etc.) are enabled to the Care systems (DaaS, etc.).",BSSe AIA CI,Prioritized
Customer / CRM,103,Migrations,1097,266,Consumer ADSL migration & New BB customers,1327,NULL,Process to support an existing AT&T customer switching to AIA from ADSL.,BSSe AIA CI,Prioritized
Customer / CRM,103,Migrations,1097,266,Consumer ADSL migration & New BB customers,1327,NULL,Process to support an existing AT&T customer switching to AIA from ADSL.,BSSe AIA CI,Prioritized
Customer / CRM,103,Migrations,1097,266,Consumer ADSL migration & New BB customers,1327,NULL,Process to support an existing AT&T customer switching to AIA from ADSL.,BSSe AIA CI,Prioritized
